"(COLX)

ColossusCoinXT
(COLX)","0.004799
USD"
"(ZSC)

Zeusshield
(ZSC)","0.029597
USD"
"(UKG)

Unikoin Gold
(UKG)","0.364205
USD"
"(ARN)

Aeron
(ARN)","2.63
USD"
"(DCT)

DECENT
(DCT)","0.983714
USD"
"(NET)

Nimiq
(NET)","4.79
USD"
"(WRC)

Worldcore
(WRC)","0.190134
USD"
"(SBD)

Steem Dollars
(SBD)","5.44
USD"
"(BITB)

Bean Cash
(BITB)","0.014138
USD"
"(MER)

Mercury
(MER)","0.494825
USD"
"(PRE)

Presearch
(PRE)","0.318976
USD"
"(TIX)

Blocktix
(TIX)","0.828183
USD"
"(FTC)

Feathercoin
(FTC)","0.254854
USD"
"(TRST)

WeTrust
(TRST)","0.357114
USD"
"(ADT)

adToken
(ADT)","0.081350
USD"
"(MINT)

Mintcoin
(MINT)","0.001210
USD"
"(VIB)

Viberate
(VIB)","0.291708
USD"
"(BLK)

BlackCoin
(BLK)","0.426202
USD"
"(ONION)

DeepOnion
(ONION)","4.47
USD"
"(BTC)

Bitcoin
(BTC)","11093.50
USD"
"(BPT)

Blockport
(BPT)","0.645565
USD"
"(TRAC)

OriginTrail
(TRAC)","0.186067
USD"
"(ART)

Maecenas
(ART)","1.07
USD"
"(SAFEX)

Safe Exchange Coin
(SAFEX)","0.030628
USD"
"(CAT)

BitClave
(CAT)","0.063695
USD"
"(ETH)

Ethereum
(ETH)","945.22
USD"
"(NMC)

Namecoin
(NMC)","3.12
USD"
"(AURA)

Aurora DAO
(AURA)","0.319778
USD"
"(TKN)

TokenCard
(TKN)","1.87
USD"
"(XRP)

Ripple
(XRP)","1.14
USD"
"(BLT)

Bloom
(BLT)","0.804954
USD"
"(HST)

Decision Token
(HST)","1.45
USD"
"(TIO)

Trade Token
(TIO)","0.376086
USD"
"(BCH)

Bitcoin Cash
(BCH)","1523.36
USD"
"(1ST)

FirstBlood
(1ST)","0.528393
USD"
"(FAIR)

FairCoin
(FAIR)","0.590472
USD"
"(ZPT)

Zeepin
(ZPT)","0.133755
USD"
"(CAPP)

Cappasity
(CAPP)","0.137226
USD"
"(LTC)

Litecoin
(LTC)","224.54
USD"
"(UNO)

Unobtanium
(UNO)","156.05
USD"
"(ADA)

Cardano
(ADA)","0.390921
USD"
"(LUN)

Lunyr
(LUN)","19.50
USD"
"(NEO)

NEO
(NEO)","135.54
USD"
"(EVX)

Everex
(EVX)","2.68
USD"
"(NMR)

Numeraire
(NMR)","23.92
USD"
"(XLM)

Stellar
(XLM)","0.452300
USD"
"(TSL)

Energo
(TSL)","0.075757
USD"
"(EOS)

EOS
(EOS)","9.67
USD"
"(SOAR)

Soarcoin
(SOAR)","0.031202
USD"
"(MIOTA)

IOTA
(MIOTA)","2.09
USD"
"(PEPECASH)

Pepe Cash
(PEPECASH)","0.061170
USD"
"(WCT)

Waves Community Token
(WCT)","3.05
USD"
"(DIME)

Dimecoin
(DIME)","0.000079
USD"
"(DASH)

Dash
(DASH)","724.32
USD"
"(MSP)

Mothership
(MSP)","0.215937
USD"
"(DAT)

Datum
(DAT)","0.051472
USD"
"(XMR)

Monero
(XMR)","314.27
USD"
"(LKK)

Lykke
(LKK)","0.154414
USD"
"(MOT)

Olympus Labs
(MOT)","0.819210
USD"
"(XEM)

NEM
(XEM)","0.525191
USD"
"(LA)

LATOKEN
(LA)","0.386607
USD"
"(SIB)

SIBCoin
(SIB)","2.55
USD"
"(ETC)

Ethereum Classic
(ETC)","39.24
USD"
"(PHR)

Phore
(PHR)","3.54
USD"
"(DMD)

Diamond
(DMD)","15.74
USD"
"(LSK)

Lisk
(LSK)","29.52
USD"
"(POSW)

PoSW Coin
(POSW)","0.676352
USD"
"(BCPT)

BlockMason Credit Protocol
(BCPT)","0.924551
USD"
"(TRX)

TRON
(TRX)","0.051249
USD"
"(BDG)

BitDegree
(BDG)","0.084848
USD"
"(VEN)

VeChain
(VEN)","6.30
USD"
"(HMQ)

Humaniq
(HMQ)","0.255838
USD"
"(NLC2)

NoLimitCoin
(NLC2)","0.143770
USD"
"(QTUM)

Qtum
(QTUM)","32.55
USD"
"(OCN)

Odyssey
(OCN)","0.020509
USD"
"(SLR)

SolarCoin
(SLR)","0.746233
USD"
"(IOC)

I/O Coin
(IOC)","2.48
USD"
"(BTG)

Bitcoin Gold
(BTG)","138.76
USD"
"(PRO)

Propy
(PRO)","1.75
USD"
"(POT)

PotCoin
(POT)","0.186337
USD"
"(GRC)

GridCoin
(GRC)","0.074490
USD"
"(MTH)

Monetha
(MTH)","0.186715
USD"
"(USDT)

Tether
(USDT)","0.995917
USD"
"(VRC)

VeriCoin
(VRC)","0.936174
USD"
"(SWFTC)

SwftCoin
(SWFTC)","0.022898
USD"
"(PASC)

Pascal Coin
(PASC)","1.60
USD"
"(ICX)

ICON
(ICX)","4.81
USD"
"(MOON)

Mooncoin
(MOON)","0.000177
USD"
"(OMG)

OmiseGO
(OMG)","17.63
USD"
"(MDA)

Moeda Loyalty Points
(MDA)","1.46
USD"
"(INK)

Ink
(INK)","0.217703
USD"
"(IPL)

InsurePal
(IPL)","0.145700
USD"
"(XWC)

WhiteCoin
(XWC)","0.154799
USD"
"(ZEC)

Zcash
(ZEC)","471.62
USD"
"(EXP)

Expanse
(EXP)","3.58
USD"
"(QBT)

Qbao
(QBT)","0.588649
USD"
"(XVG)

Verge
(XVG)","0.081037
USD"
"(PPY)

Peerplays
(PPY)","7.09
USD"
"(NANO)

Nano
(NANO)","8.69
USD"
"(KEY)

Selfkey
(KEY)","0.020042
USD"
"(GOLOS)

Golos
(GOLOS)","0.220412
USD"
"(STEEM)

Steem
(STEEM)","4.41
USD"
"(BITCNY)

bitCNY
(BITCNY)","0.159898
USD"
"(OTN)

Open Trading Network
(OTN)","7.76
USD"
"(BNB)

Binance Coin
(BNB)","11.07
USD"
"(AMP)

Synereo
(AMP)","0.339721
USD"
"(GTC)

Game.com
(GTC)","0.123691
USD"
"(BCN)

Bytecoin
(BCN)","0.005850
USD"
"(DLT)

Agrello
(DLT)","0.429769
USD"
"(GUP)

Matchpool
(GUP)","0.364688
USD"
"(PPT)

Populous
(PPT)","27.69
USD"
"(CV)

carVertical
(CV)","0.007144
USD"
"(LEO)

LEOcoin
(LEO)","0.278050
USD"
"(STRAT)

Stratis
(STRAT)","9.82
USD"
"(YOYOW)

YOYOW
(YOYOW)","0.159010
USD"
"(SC)

Siacoin
(SC)","0.028711
USD"
"(XEL)

Elastic
(XEL)","0.298236
USD"
"(TAU)

Lamden
(TAU)","0.257611
USD"
"(RHOC)

RChain
(RHOC)","2.31
USD"
"(WAVES)

Waves
(WAVES)","7.98
USD"
"(UQC)

Uquid Coin
(UQC)","2.67
USD"
"(SHIFT)

Shift
(SHIFT)","3.11
USD"
"(SNT)

Status
(SNT)","0.220995
USD"
"(CFI)

Cofound.it
(CFI)","0.111802
USD"
"(SNOV)

Snovio
(SNOV)","0.065845
USD"
"(BBR)

Boolberry
(BBR)","1.98
USD"
"(FLASH)

Flash
(FLASH)","0.039953
USD"
"(BCC)

BitConnect
(BCC)","3.86
USD"
"(QUN)

QunQun
(QUN)","0.075747
USD"
"(ORME)

Ormeus Coin
(ORME)","1.53
USD"
"(ECA)

Electra
(ECA)","0.001533
USD"
"(DOGE)

Dogecoin
(DOGE)","0.006771
USD"
"(BTS)

BitShares
(BTS)","0.266840
USD"
"(OXY)

Oxycoin
(OXY)","0.269323
USD"
"(XSPEC)

Spectrecoin
(XSPEC)","1.70
USD"
"(RVT)

Rivetz
(RVT)","0.957618
USD"
"(MKR)

Maker
(MKR)","1111.57
USD"
"(VOX)

Voxels
(VOX)","0.167768
USD"
"(SNC)

SunContract
(SNC)","0.301094
USD"
"(ZCL)

ZClassic
(ZCL)","195.84
USD"
"(BOT)

Bodhi
(BOT)","0.620900
USD"
"(XSH)

SHIELD
(XSH)","0.071048
USD"
"(AE)

Aeternity
(AE)","2.75
USD"
"(ATB)

ATBCoin
(ATB)","0.603187
USD"
"(WTC)

Waltonchain
(WTC)","25.16
USD"
"(ARN)

Aeron
(ARN)","2.63
USD"
"(RADS)

Radium
(RADS)","7.06
USD"
"(KRM)

Karma
(KRM)","0.023383
USD"
"(R)

Revain
(R)","3.35
USD"
"(ZSC)

Zeusshield
(ZSC)","0.029597
USD"
"(OMNI)

Omni
(OMNI)","42.78
USD"
"(IXT)

iXledger
(IXT)","0.650507
USD"
"(DCR)

Decred
(DCR)","90.88
USD"
"(BITB)

Bean Cash
(BITB)","0.014138
USD"
"(UNY)

Unity Ingot
(UNY)","0.115865
USD"
"(REP)

Augur
(REP)","54.34
USD"
"(NEU)

Neumark
(NEU)","0.803520
USD"
"(WRC)

Worldcore
(WRC)","0.190134
USD"
"(TIX)

Blocktix
(TIX)","0.828183
USD"
"(ZRX)

0x
(ZRX)","1.17
USD"
"(TRST)

WeTrust
(TRST)","0.357114
USD"
"(DRT)

DomRaider
(DRT)","0.038643
USD"
"(DGD)

DigixDAO
(DGD)","288.87
USD"
"(CAN)

CanYaCoin
(CAN)","0.591973
USD"
"(BLK)

BlackCoin
(BLK)","0.426202
USD"
"(HSR)

Hshare
(HSR)","12.93
USD"
"(MYB)

MyBit Token
(MYB)","8.11
USD"
"(BPT)

Blockport
(BPT)","0.645565
USD"
"(VERI)

Veritaseum
(VERI)","263.46
USD"
"(DNA)

EncrypGen
(DNA)","0.363650
USD"
"(ART)

Maecenas
(ART)","1.07
USD"
"(OK)

OKCash
(OK)","0.308255
USD"
"(ETN)

Electroneum
(ETN)","0.086236
USD"
"(AURA)

Aurora DAO
(AURA)","0.319778
USD"
"(KMD)

Komodo
(KMD)","5.07
USD"
"(CAT)

BitClave
(CAT)","0.063695
USD"
"(OAX)

OAX
(OAX)","0.895398
USD"
"(PRG)

Paragon
(PRG)","0.342214
USD"
"(ARDR)

Ardor
(ARDR)","0.517746
USD"
"(BLT)

Bloom
(BLT)","0.804954
USD"
"(ARK)

Ark
(ARK)","4.66
USD"
"(CREDO)

Credo
(CREDO)","0.040384
USD"
"(TIO)

Trade Token
(TIO)","0.376086
USD"
"(HOT)

Hydro Protocol
(HOT)","0.095598
USD"
"(KCS)

KuCoin Shares
(KCS)","5.12
USD"
"(FAIR)

FairCoin
(FAIR)","0.590472
USD"
"(NVST)

NVO
(NVST)","1.46
USD"
"(GAS)

Gas
(GAS)","46.90
USD"
"(ZPT)

Zeepin
(ZPT)","0.133755
USD"
"(ZOI)

Zoin
(ZOI)","1.30
USD"
"(UNO)

Unobtanium
(UNO)","156.05
USD"
"(DRGN)

Dragonchain
(DRGN)","1.81
USD"
"(RBY)

Rubycoin
(RBY)","0.857837
USD"
"(ZIL)

Zilliqa
(ZIL)","0.066027
USD"
"(NMR)

Numeraire
(NMR)","23.92
USD"
"(DGB)

DigiByte
(DGB)","0.043469
USD"
"(VOISE)

Voise
(VOISE)","0.043740
USD"
"(SOAR)

Soarcoin
(SOAR)","0.031202
USD"
"(LRC)

Loopring
(LRC)","0.760304
USD"
"(WCT)

Waves Community Token
(WCT)","3.05
USD"
"(HAC)

Hackspace Capital
(HAC)","0.064921
USD"
"(BAT)

Basic Attention Token
(BAT)","0.421216
USD"
"(MSP)

Mothership
(MSP)","0.215937
USD"
"(MUE)

MonetaryUnit
(MUE)","0.167429
USD"
"(GBYTE)

Byteball Bytes
(GBYTE)","627.64
USD"
"(MINT)

Mintcoin
(MINT)","0.001210
USD"
"(ELF)

aelf
(ELF)","1.53
USD"
"(MOT)

Olympus Labs
(MOT)","0.819210
USD"
"(SWT)

Swarm City
(SWT)","2.60
USD"
"(BTM)

Bytom
(BTM)","0.382644
USD"
"(PHR)

Phore
(PHR)","3.54
USD"
"(UNIT)

Universal Currency
(UNIT)","1.58
USD"
"(SYS)

Syscoin
(SYS)","0.707110
USD"
"(LA)

LATOKEN
(LA)","0.386607
USD"
"(BSD)

BitSend
(BSD)","1.11
USD"
"(GNT)

Golem
(GNT)","0.444641
USD"
"(XMY)

Myriad
(XMY)","0.013044
USD"
"(POSW)

PoSW Coin
(POSW)","0.676352
USD"
"(PLBT)

Polybius
(PLBT)","5.25
USD"
"(POLY)

Polymath
(POLY)","1.53
USD"
"(BDG)

BitDegree
(BDG)","0.084848
USD"
"(DBET)

DecentBet
(DBET)","0.189502
USD"
"(QASH)

QASH
(QASH)","1.02
USD"
"(NLC2)

NoLimitCoin
(NLC2)","0.143770
USD"
"(PKT)

Playkey
(PKT)","1.45
USD"
"(CNX)

Cryptonex
(CNX)","7.92
USD"
"(SLR)

SolarCoin
(SLR)","0.746233
USD"
"(RMT)

SureRemit
(RMT)","0.039527
USD"
"(MONA)

MonaCoin
(MONA)","6.13
USD"
"(IPL)

InsurePal
(IPL)","0.145700
USD"
"(KNC)

Kyber Network
(KNC)","2.58
USD"
"(PRA)

ProChain
(PRA)","0.394054
USD"
"(AION)

Aion
(AION)","3.85
USD"
"(PRO)

Propy
(PRO)","1.75
USD"
"(OCT)

OracleChain
(OCT)","0.649917
USD"
"(PIVX)

PIVX
(PIVX)","6.12
USD"
"(GRC)

GridCoin
(GRC)","0.074490
USD"
"(BQ)

bitqy
(BQ)","0.006650
USD"
"(NAS)

Nebulas
(NAS)","9.58
USD"
"(VRC)

VeriCoin
(VRC)","0.936174
USD"
"(DCN)

Dentacoin
(DCN)","0.000993
USD"
"(STX)

Stox
(STX)","0.461049
USD"
"(PASC)

Pascal Coin
(PASC)","1.60
USD"
"(TIME)

Chronobank
(TIME)","26.99
USD"
"(IOST)

IOStoken
(IOST)","0.047161
USD"
"(MDA)

Moeda Loyalty Points
(MDA)","1.46
USD"
"(ETHOS)

Ethos
(ETHOS)","4.14
USD"
"(BMC)

Blackmoon
(BMC)","0.923535
USD"
"(EXP)

Expanse
(EXP)","3.58
USD"
"(PARETO)

Pareto Network
(PARETO)","0.097038
USD"
"(PPY)

Peerplays
(PPY)","7.09
USD"
"(BTX)

Bitcore
(BTX)","26.00
USD"
"(EDR)

E-Dinar Coin
(EDR)","0.021687
USD"
"(GXS)

GXShares
(GXS)","4.96
USD"
"(AMP)

Synereo
(AMP)","0.339721
USD"
"(LMC)

LoMoCoin
(LMC)","0.084198
USD"
"(LINK)

ChainLink
(LINK)","0.824522
USD"
"(OTN)

Open Trading Network
(OTN)","7.76
USD"
"(ENRG)

Energycoin
(ENRG)","0.155706
USD"
"(FCT)

Factom
(FCT)","32.92
USD"
"(GOLOS)

Golos
(GOLOS)","0.220412
USD"
"(HKN)

Hacken
(HKN)","4.99
USD"
"(POWR)

Power Ledger
(POWR)","0.776464
USD"
"(GUP)

Matchpool
(GUP)","0.364688
USD"
"(KICK)

KickCoin
(KICK)","0.058779
USD"
"(FUN)

FunFair
(FUN)","0.061885
USD"
"(MEE)

CoinMeet
(MEE)","0.095982
USD"
"(LEO)

LEOcoin
(LEO)","0.278050
USD"
"(DENT)

Dent
(DENT)","0.025239
USD"
"(AIR)

AirToken
(AIR)","0.017665
USD"
"(SNOV)

Snovio
(SNOV)","0.065845
USD"
"(XZC)

ZCoin
(XZC)","64.52
USD"
"(ALIS)

ALIS
(ALIS)","0.479602
USD"
"(XEL)

Elastic
(XEL)","0.298236
USD"
"(NXT)

Nxt
(NXT)","0.266768
USD"
"(COVAL)

Circuits of Value
(COVAL)","0.018927
USD"
"(UQC)

Uquid Coin
(UQC)","2.67
USD"
"(SALT)

SALT
(SALT)","4.88
USD"
"(QUN)

QunQun
(QUN)","0.075747
USD"
"(PLR)

Pillar
(PLR)","1.10
USD"
"(ORME)

Ormeus Coin
(ORME)","1.53
USD"
"(CND)

Cindicator
(CND)","0.172579
USD"
"(HDG)

Hedge
(HDG)","4.90
USD"
"(OXY)

Oxycoin
(OXY)","0.269323
USD"
"(KIN)

Kin
(KIN)","0.000329
USD"
"(BIS)

Bismuth
(BIS)","2.32
USD"
"(RVT)

Rivetz
(RVT)","0.957618
USD"
"(NEBL)

Neblio
(NEBL)","18.85
USD"
"(GAM)

Gambit
(GAM)","15.11
USD"
"(BOT)

Bodhi
(BOT)","0.620900
USD"
"(PART)

Particl
(PART)","26.91
USD"
"(CLAM)

Clams
(CLAM)","6.24
USD"
"(PST)

Primas
(PST)","0.352905
USD"
"(ATB)

ATBCoin
(ATB)","0.603187
USD"
"(ENG)

Enigma
(ENG)","3.17
USD"
"(BNTY)

Bounty0x
(BNTY)","0.152164
USD"
"(BNT)

Bancor
(BNT)","5.66
USD"
"(PND)

Pandacoin
(PND)","0.000550
USD"
"(RADS)

Radium
(RADS)","7.06
USD"
"(RDD)

ReddCoin
(RDD)","0.007576
USD"
"(QAU)

Quantum
(QAU)","0.233348
USD"
"(OMNI)

Omni
(OMNI)","42.78
USD"
"(CSNO)

BitDice
(CSNO)","0.253091
USD"
"(PAY)

TenX
(PAY)","2.07
USD"
"(KRM)

Karma
(KRM)","0.023383
USD"
"(EMC)

Emercoin
(EMC)","5.12
USD"
"(UNY)

Unity Ingot
(UNY)","0.115865
USD"
"(DAI)

Dai
(DAI)","0.998328
USD"
"(IXT)

iXledger
(IXT)","0.650507
USD"
"(MAID)

MaidSafeCoin
(MAID)","0.462852
USD"
"(CXO)

CargoX
(CXO)","0.136681
USD"
"(NEU)

Neumark
(NEU)","0.803520
USD"
"(IGNIS)

Ignis
(IGNIS)","0.274250
USD"
"(EBTC)

eBitcoin
(EBTC)","0.927433
USD"
"(SMART)

SmartCash
(SMART)","0.290391
USD"
"(DRT)

DomRaider
(DRT)","0.038643
USD"
"(COV)

Covesting
(COV)","0.998354
USD"
"(REQ)

Request Network
(REQ)","0.320788
USD"
"(CAN)

CanYaCoin
(CAN)","0.591973
USD"
"(LINDA)

Linda
(LINDA)","0.002057
USD"
"(WAX)

WAX
(WAX)","0.415669
USD"
"(OK)

OKCash
(OK)","0.308255
USD"
"(SYNX)

Syndicate
(SYNX)","0.921964
USD"
"(QSP)

Quantstamp
(QSP)","0.325201
USD"
"(MYB)

MyBit Token
(MYB)","8.11
USD"
"(BLOCK)

Blocknet
(BLOCK)","39.39
USD"
"(XPM)

Primecoin
(XPM)","0.746387
USD"
"(DNA)

EncrypGen
(DNA)","0.363650
USD"
"(SAN)

Santiment Network Token
(SAN)","3.05
USD"
"(ICN)

Iconomi
(ICN)","1.87
USD"
"(NXC)

Nexium
(NXC)","0.253939
USD"
"(GAME)

GameCredits
(GAME)","2.88
USD"
"(XRL)

Rialto
(XRL)","0.230872
USD"
"(OAX)

OAX
(OAX)","0.895398
USD"
"(RDN)

Raiden Network Token
(RDN)","3.67
USD"
"(FLO)

FlorinCoin
(FLO)","0.119127
USD"
"(PRG)

Paragon
(PRG)","0.342214
USD"
"(VTC)

Vertcoin
(VTC)","4.28
USD"
"(ICOS)

ICOS
(ICOS)","28.11
USD"
"(RMC)

Russian Miner Coin
(RMC)","10952.80
USD"
"(HGT)

HelloGold
(HGT)","0.062447
USD"
"(CREDO)

Credo
(CREDO)","0.040384
USD"
"(ENJ)

Enjin Coin
(ENJ)","0.234899
USD"
"(PFR)

Payfair
(PFR)","0.215380
USD"
"(BBR)

Boolberry
(BBR)","1.98
USD"
"(GNO)

Gnosis
(GNO)","160.44
USD"
"(BLUE)

BLUE
(BLUE)","0.442307
USD"
"(HOT)

Hydro Protocol
(HOT)","0.095598
USD"
"(FLDC)

FoldingCoin
(FLDC)","0.028091
USD"
"(XDN)

DigitalNote
(XDN)","0.025390
USD"
"(ZOI)

Zoin
(ZOI)","1.30
USD"
"(HORSE)

Ethorse
(HORSE)","0.159889
USD"
"(POE)

Po.et
(POE)","0.077114
USD"
"(ELIX)

Elixir
(ELIX)","0.516538
USD"
"(NVST)

NVO
(NVST)","1.46
USD"
"(RNT)

OneRoot Network
(RNT)","0.085668
USD"
"(AGI)

SingularityNET
(AGI)","0.367993
USD"
"(VOISE)

Voise
(VOISE)","0.043740
USD"
"(NTRN)

Neutron
(NTRN)","0.465687
USD"
"(XP)

Experience Points
(XP)","0.000776
USD"
"(RBY)

Rubycoin
(RBY)","0.857837
USD"
"(HAC)

Hackspace Capital
(HAC)","0.064921
USD"
"(SKY)

Skycoin
(SKY)","21.97
USD"
"(NYC)

NewYorkCoin
(NYC)","0.000120
USD"
"(MUE)

MonetaryUnit
(MUE)","0.167429
USD"
"(STORM)

Storm
(STORM)","0.040016
USD"
"(DICE)

Etheroll
(DICE)","2.21
USD"
"(SWT)

Swarm City
(SWT)","2.60
USD"
"(MYST)

Mysterium
(MYST)","0.811156
USD"
"(UNITY)

SuperNET
(UNITY)","198.94
USD"
"(UNIT)

Universal Currency
(UNIT)","1.58
USD"
"(DBIX)

DubaiCoin
(DBIX)","7.53
USD"
"(CVC)

Civic
(CVC)","0.464494
USD"
"(XMY)

Myriad
(XMY)","0.013044
USD"
"(LOCI)

LOCIcoin
(LOCI)","0.436974
USD"
"(BSD)

BitSend
(BSD)","1.11
USD"
"(SUB)

Substratum
(SUB)","0.699473
USD"
"(PUT)

Profile Utility Token
(PUT)","0.751807
USD"
"(PLBT)

Polybius
(PLBT)","5.25
USD"
"(BTCD)

BitcoinDark
(BTCD)","120.02
USD"
"(DTB)

Databits
(DTB)","0.690498
USD"
"(DBET)

DecentBet
(DBET)","0.189502
USD"
"(STORJ)

Storj
(STORJ)","1.15
USD"
"(NEOS)

NeosCoin
(NEOS)","4.22
USD"
"(VEE)

BLOCKv
(VEE)","0.099729
USD"
"(BITUSD)

bitUSD
(BITUSD)","1.04
USD"
"(PKT)

Playkey
(PKT)","1.45
USD"
"(LEV)

Leverj
(LEV)","0.130974
USD"
"(ACT)

Achain
(ACT)","0.485989
USD"
"(RMT)

SureRemit
(RMT)","0.039527
USD"
"(LOC)

LockChain
(LOC)","1.66
USD"
"(NXS)

Nexus
(NXS)","2.59
USD"
"(LUX)

LUXCoin
(LUX)","14.07
USD"
"(PRA)

ProChain
(PRA)","0.394054
USD"
"(ZEN)

ZenCash
(ZEN)","44.10
USD"
"(UCASH)

U.CASH
(UCASH)","0.093020
USD"
"(XAUR)

Xaurum
(XAUR)","0.118983
USD"
"(OCT)

OracleChain
(OCT)","0.649917
USD"
"(ECN)

E-coin
(ECN)","42.25
USD"
"(MANA)

Decentraland
(MANA)","0.129811
USD"
"(STX)

Stox
(STX)","0.461049
USD"
"(HPB)

High Performance Blockchain
(HPB)","6.13
USD"
"(AVT)

Aventus
(AVT)","2.55
USD"
"(PARETO)

Pareto Network
(PARETO)","0.097038
USD"
"(LEND)

ETHLend
(LEND)","0.125914
USD"
"(AUR)

Auroracoin
(AUR)","1.77
USD"
"(BQ)

bitqy
(BQ)","0.006650
USD"
"(GBX)

GoByte
(GBX)","19.08
USD"
"(BMC)

Blackmoon
(BMC)","0.923535
USD"
"(BCO)

BridgeCoin
(BCO)","4.98
USD"
"(LIFE)

LIFE
(LIFE)","0.001100
USD"
"(ADX)

AdEx
(ADX)","1.78
USD"
"(EDR)

E-Dinar Coin
(EDR)","0.021687
USD"
"(NAV)

NAV Coin
(NAV)","2.01
USD"
"(TIME)

Chronobank
(TIME)","26.99
USD"
"(ZLA)

Zilla
(ZLA)","0.406937
USD"
"(TNB)

Time New Bank
(TNB)","0.076778
USD"
"(PTOY)

Patientory
(PTOY)","0.212353
USD"
"(HKN)

Hacken
(HKN)","4.99
USD"
"(ANT)

Aragon
(ANT)","4.67
USD"
"(PLU)

Pluton
(PLU)","17.27
USD"
"(LMC)

LoMoCoin
(LMC)","0.084198
USD"
"(MED)

MediBloc
(MED)","0.041915
USD"
"(SPF)

SportyCo
(SPF)","0.286592
USD"
"(UBQ)

Ubiq
(UBQ)","3.11
USD"
"(ENRG)

Energycoin
(ENRG)","0.155706
USD"
"(DIVX)

Divi
(DIVX)","2.81
USD"
"(XPA)

XPA
(XPA)","0.122268
USD"
"(ESP)

Espers
(ESP)","0.000669
USD"
"(COVAL)

Circuits of Value
(COVAL)","0.018927
USD"
"(MCO)

Monaco
(MCO)","9.26
USD"
"(NSR)

NuShares
(NSR)","0.005062
USD"
"(KICK)

KickCoin
(KICK)","0.058779
USD"
"(DYN)

Dynamic
(DYN)","2.93
USD"
"(DEW)

DEW
(DEW)","1.16
USD"
"(BNTY)

Bounty0x
(BNTY)","0.152164
USD"
"(GCR)

Global Currency Reserve
(GCR)","0.133703
USD"
"(EVR)

Everus
(EVR)","0.394759
USD"
"(RPX)

Red Pulse
(RPX)","0.219161
USD"
"(MEE)

CoinMeet
(MEE)","0.095982
USD"
"(ALQO)

ALQO
(ALQO)","1.08
USD"
"(DTR)

Dynamic Trading Rights
(DTR)","0.099818
USD"
"(AIR)

AirToken
(AIR)","0.017665
USD"
"(PZM)

PRIZM
(PZM)","0.922327
USD"
"(RLC)

iExec RLC
(RLC)","1.48
USD"
"(ALIS)

ALIS
(ALIS)","0.479602
USD"
"(POLL)

ClearPoll
(POLL)","1.95
USD"
"(TEL)

Telcoin
(TEL)","0.004415
USD"
"(HDG)

Hedge
(HDG)","4.90
USD"
"(XTO)

Tao
(XTO)","0.411217
USD"
"(BIX)

Bibox Token
(BIX)","1.10
USD"
"(GAM)

Gambit
(GAM)","15.11
USD"
"(CHIPS)

CHIPS
(CHIPS)","0.645882
USD"
"(SPHTX)

SophiaTX
(SPHTX)","0.609922
USD"
"(PST)

Primas
(PST)","0.352905
USD"
"(AMB)

Ambrosus
(AMB)","0.796642
USD"
"(XUC)

Exchange Union
(XUC)","6.69
USD"
"(BIS)

Bismuth
(BIS)","2.32
USD"
"(CVCOIN)

CVCoin
(CVCOIN)","1.36
USD"
"(MDS)

MediShares
(MDS)","0.238579
USD"
"(CLAM)

Clams
(CLAM)","6.24
USD"
"(PPP)

PayPie
(PPP)","1.37
USD"
"(PND)

Pandacoin
(PND)","0.000550
USD"
"(MUSIC)

Musicoin
(MUSIC)","0.021180
USD"
"(GVT)

Genesis Vision
(GVT)","28.17
USD"
"(QAU)

Quantum
(QAU)","0.233348
USD"
"(INCNT)

Incent
(INCNT)","0.280671
USD"
"(CSNO)

BitDice
(CSNO)","0.253091
USD"
"(VIBE)

VIBE
(VIBE)","0.515542
USD"
"(VIU)

Viuly
(VIU)","0.021061
USD"
"(CXO)

CargoX
(CXO)","0.136681
USD"
"(ITC)

IoT Chain
(ITC)","2.69
USD"
"(JC)

Jesus Coin
(JC)","0.000878
USD"
"(BLZ)

Bluzelle
(BLZ)","0.620618
USD"
"(PINK)

PinkCoin
(PINK)","0.033646
USD"
"(DAI)

Dai
(DAI)","0.998328
USD"
"(IFT)

InvestFeed
(IFT)","0.069107
USD"
"(EBTC)

eBitcoin
(EBTC)","0.927433
USD"
"(PRL)

Oyster
(PRL)","1.44
USD"
"(COV)

Covesting
(COV)","0.998354
USD"
"(HTML)

HTMLCOIN
(HTML)","0.001549
USD"
"(BCY)

Bitcrystals
(BCY)","0.547422
USD"
"(LINDA)

Linda
(LINDA)","0.002057
USD"
"(CAT)

BlockCAT
(CAT)","1.71
USD"
"(WGR)

Wagerr
(WGR)","0.552301
USD"
"(SYNX)

Syndicate
(SYNX)","0.921964
USD"
"(ING)

Iungo
(ING)","0.314234
USD"
"(PPC)

Peercoin
(PPC)","4.08
USD"
"(FLO)

FlorinCoin
(FLO)","0.119127
USD"
"(SNM)

SONM
(SNM)","0.277356
USD"
"(NXC)

Nexium
(NXC)","0.253939
USD"
"(THETA)

Theta Token
(THETA)","0.170948
USD"
"(OBITS)

OBITS
(OBITS)","0.796552
USD"
"(AGRS)

Agoras Tokens
(AGRS)","2.35
USD"
"(XRL)

Rialto
(XRL)","0.230872
USD"
"(FLIXX)

Flixxo
(FLIXX)","0.168577
USD"
"(DBC)

DeepBrain Chain
(DBC)","0.108978
USD"
"(XPM)

Primecoin
(XPM)","0.746387
USD"
"(SPHR)

Sphere
(SPHR)","4.04
USD"
